time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,n_embd,n_q_head,n_kv_head,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend
0.9418199997526244,320.4408010001316,16.95692244993552,0.9637849998398451,69.62401376654441,,,,,,2048,32,8,1,131072,1,96,192,True,FLASH_ATTENTION
0.9433899999748974,469.1229770000973,24.394669750017783,0.972169000078793,102.02769621836308,,,,,,2048,32,8,1,131072,1,96,288,True,FLASH_ATTENTION
0.9488900000178546,420.450781999989,21.971978000078707,0.9767450001163525,91.41733627673132,,,,,,2048,32,8,1,131072,1,96,384,True,FLASH_ATTENTION
0.9282800001528813,26.166676999764604,2.216121300057239,0.9411999999429099,5.494810026866947,,,,,,2048,32,8,1,131072,1,128,0,True,FLASH_ATTENTION
0.9354199996778334,217.2463100000641,11.794151000026432,0.9558500000821368,47.13402011541283,,,,,,2048,32,8,1,131072,1,128,128,True,FLASH_ATTENTION
0.9532399999443442,358.55829799993444,18.86883824997767,0.9670900001310656,77.93013720602096,,,,,,2048,32,8,1,131072,1,128,256,True,FLASH_ATTENTION
0.9494399996583525,528.7130120000256,27.373374999979205,0.9705094998935238,115.01521707960687,,,,,,2048,32,8,1,131072,1,128,384,True,FLASH_ATTENTION
0.925539000036224,0.991719000012381,0.9396707500400225,0.9351600001537008,0.016085448764066715,,,,,,2048,32,8,1,131072,1,128,0,True,FLASH_ATTENTION
0.9284599996135512,0.9720400003061513,0.9412290500677045,0.9367055001803237,0.011998399613829851,,,,,,2048,32,8,1,131072,1,128,128,True,FLASH_ATTENTION
0.9489600001870713,1.1174800001754193,0.9714010000834605,0.9616499999083317,0.035230715334547136,,,,,,2048,32,8,1,131072,1,128,256,True,FLASH_ATTENTION
0.9478399997533415,1.0125100002369436,0.9628404000295632,0.9546750000026805,0.017887232014822813,,,,,,2048,32,8,1,131072,1,128,384,True,FLASH_ATTENTION
0.9228190001522307,31.038067000281444,2.461920200039458,0.9504494998964219,6.555910479130936,,,,,,2048,32,8,1,131072,1,160,0,True,FLASH_ATTENTION
0.9475000001657463,568.6363579998215,29.37100080005166,0.9711650000099326,123.71598218909924,,,,,,2048,32,8,1,131072,1,160,160,True,FLASH_ATTENTION
0.9608299997125869,435.5063899997731,22.719384499919215,0.9713349998037302,94.69986220503093,,,,,,2048,32,8,1,131072,1,160,320,True,FLASH_ATTENTION
0.9409589997630974,29.368966999754775,2.392643799976213,0.9602244999769027,6.188916439909548,,,,,,2048,32,8,1,131072,1,192,0,True,FLASH_ATTENTION
0.9521400002086011,619.6556730001248,31.933000600065498,0.9754700001849415,134.83284784421272,,,,,,2048,32,8,1,131072,1,192,192,True,FLASH_ATTENTION
0.9319089999735297,31.260187000043516,2.476942700013751,0.9529999999813299,6.6034516878311,,,,,,2048,32,8,1,131072,1,224,0,True,FLASH_ATTENTION
0.9466599999541359,699.308136000127,35.90802354999596,0.9723149998990266,152.19444254983864,,,,,,2048,32,8,1,131072,1,224,224,True,FLASH_ATTENTION
0.9303500000896747,31.44374700013941,2.4853807000454253,0.9504699999069999,6.643597246145966,,,,,,2048,32,8,1,131072,1,256,0,True,FLASH_ATTENTION
0.9548699999868404,406.94732300016767,21.286583650044122,0.9677800001099968,88.4766665607815,,,,,,2048,32,8,1,131072,1,256,256,True,FLASH_ATTENTION
0.9306000001743087,42.17861600000106,3.0408393501147657,0.9586950000084471,8.979058847039463,,,,,,2048,32,8,1,131072,1,288,0,True,FLASH_ATTENTION
0.9296600001107436,41.03640599987557,2.967458200009787,0.951509500055181,8.733736444044226,,,,,,2048,32,8,1,131072,1,320,0,True,FLASH_ATTENTION
0.9311399999205605,41.51036600023872,2.982143749977695,0.9430550001070515,8.839067814993765,,,,,,2048,32,8,1,131072,1,352,0,True,FLASH_ATTENTION
0.9478599999965809,41.10619699986273,2.979659750008068,0.9573750000981818,8.746940237198537,,,,,,2048,32,8,1,131072,1,384,0,True,FLASH_ATTENTION
0.9388490002493199,46.45341599962194,3.2451007000190657,0.9544249999180465,9.912761965155427,,,,,,2048,32,8,1,131072,1,416,0,True,FLASH_ATTENTION
0.9343699998680677,45.69223600037731,3.2212981499924354,0.9659699999247096,9.743714547833184,,,,,,2048,32,8,1,131072,1,448,0,True,FLASH_ATTENTION
0.93814999991082,49.07793600023069,3.3776617999592418,0.9569149999606452,10.48444246733885,,,,,,2048,32,8,1,131072,1,480,0,True,FLASH_ATTENTION
0.9312700003647478,46.31303599990133,3.239038799961236,0.955099999828235,9.882012699505564,,,,,,2048,32,8,1,131072,1,512,0,True,FLASH_ATTENTION
0.9316800001215597,0.9737099999256316,0.9433039000896315,0.9358950001114863,0.014340739139281989,,,,,,2048,32,8,1,131072,1,32,0,True,FLASH_ATTENTION
0.9206099998664286,0.9676800000306685,0.940323900022122,0.9339450000425131,0.014481095719609607,,,,,,2048,32,8,1,131072,1,64,0,True,FLASH_ATTENTION
0.9281300003749493,1.0457700000188197,0.9569693500225185,0.9463945000334206,0.029141653627420955,,,,,,2048,32,8,1,131072,1,96,0,True,FLASH_ATTENTION
0.9408599999005673,1.024089999646094,0.9566578999965714,0.947465000081138,0.01962783486654332,,,,,,2048,32,8,1,131072,1,128,0,True,FLASH_ATTENTION
0.9352600000056555,0.9935499997482111,0.9518074499510476,0.9465600001021812,0.014764518737816812,,,,,,2048,32,8,1,131072,1,160,0,True,FLASH_ATTENTION
0.9377300002597622,1.025399999889487,0.9577778999982911,0.9478595002292423,0.02253735336570406,,,,,,2048,32,8,1,131072,1,192,0,True,FLASH_ATTENTION
0.9379200000694254,1.036379999732162,0.9582794000607464,0.9475050001128693,0.023796887881279368,,,,,,2048,32,8,1,131072,1,224,0,True,FLASH_ATTENTION
0.940920000175538,0.9804000001167879,0.9561765000171363,0.9505299999545969,0.012132393940022454,,,,,,2048,32,8,1,131072,1,256,0,True,FLASH_ATTENTION
0.9410000002390007,0.9945000001607696,0.9581153499993889,0.9500799997113063,0.01647280528951365,,,,,,2048,32,8,1,131072,1,288,0,True,FLASH_ATTENTION
0.9391800003868411,1.0107800003424927,0.9590739000486792,0.9554845000820933,0.016113707721802158,,,,,,2048,32,8,1,131072,1,320,0,True,FLASH_ATTENTION
0.9470199997849704,1.0275800000272284,0.9713514999702966,0.9625599998344114,0.022508674922673354,,,,,,2048,32,8,1,131072,1,352,0,True,FLASH_ATTENTION
0.944800000070245,0.995240000065678,0.966134350073844,0.9636895001676749,0.014887614587949396,,,,,,2048,32,8,1,131072,1,384,0,True,FLASH_ATTENTION
0.9463309997954639,1.0450899999341345,0.9699623500409871,0.9641700000884157,0.022454678086684096,,,,,,2048,32,8,1,131072,1,416,0,True,FLASH_ATTENTION
0.9578090002833051,1.2368899997454719,0.9831049000240455,0.9627299998555827,0.05977312108831625,,,,,,2048,32,8,1,131072,1,448,0,True,FLASH_ATTENTION
0.9500599999228143,1.0040189999926952,0.9698534500557798,0.9677005002686201,0.015294330277808386,,,,,,2048,32,8,1,131072,1,480,0,True,FLASH_ATTENTION
,,,,,0.9576800002832897,77.79309299985471,4.834495549971507,0.9727545000259852,16.73799719151612,2048,32,8,1,131072,1,0,32,False,FLASH_ATTENTION
,,,,,0.962800000252173,106.48256099966602,6.271807900066051,0.9751595000579982,22.989999581825224,2048,32,8,1,131072,1,0,64,False,FLASH_ATTENTION
,,,,,0.963089999913791,108.29584000020986,6.381145000023025,0.9935350001342158,23.38093691112467,2048,32,8,1,131072,1,0,96,False,FLASH_ATTENTION
,,,,,0.9674799998720118,95.34006199965006,5.721492649990978,0.9815055002491135,20.560036629196773,2048,32,8,1,131072,1,0,128,False,FLASH_ATTENTION
,,,,,0.9632000001147389,139.62122700013424,7.932673300024362,0.9869949999483651,30.211502387270944,2048,32,8,1,131072,1,0,160,False,FLASH_ATTENTION
,,,,,0.9527799998068076,146.3724169998386,8.266548149958908,0.9777394998309319,31.683733695654283,2048,32,8,1,131072,1,0,192,False,FLASH_ATTENTION
,,,,,0.9567199999764853,146.0345860000416,8.24031629995261,0.9673050001310912,31.61223335392198,2048,32,8,1,131072,1,0,224,False,FLASH_ATTENTION
,,,,,0.9656600000198523,133.45544800040443,7.628461750027782,0.9832250000272325,28.866780725334422,2048,32,8,1,131072,1,0,256,False,FLASH_ATTENTION
,,,,,0.960289999966335,189.63894300031825,10.425578100034727,0.9791249999580032,41.11440876882422,2048,32,8,1,131072,1,0,288,False,FLASH_ATTENTION
,,,,,0.960520000262477,180.71265299977313,9.986074500011455,0.9793250001166598,39.16741916147448,2048,32,8,1,131072,1,0,320,False,FLASH_ATTENTION
,,,,,0.9614000000510714,185.768754000037,10.244927649978308,0.9831200000007811,40.26798325339213,2048,32,8,1,131072,1,0,352,False,FLASH_ATTENTION
,,,,,0.9481200004302082,171.27402400001301,9.511118150066977,0.9821800001645897,37.111009477202934,2048,32,8,1,131072,1,0,384,False,FLASH_ATTENTION
,,,,,0.9453500001654902,226.77131000000372,12.270403000002261,0.9613600000193401,49.209930414578295,2048,32,8,1,131072,1,0,416,False,FLASH_ATTENTION
,,,,,0.9595189999345166,222.59972000028938,12.069247950080353,0.9671600000729086,48.29904317546364,2048,32,8,1,131072,1,0,448,False,FLASH_ATTENTION
,,,,,0.9603899998182897,230.68221899984565,12.48020039995481,0.9739149998040375,50.05901659345759,2048,32,8,1,131072,1,0,480,False,FLASH_ATTENTION
,,,,,0.9532799999760755,206.48265099998753,11.257882949917075,0.9652100000039354,44.7876714961201,2048,32,8,1,131072,1,0,512,False,FLASH_ATTENTION
,,,,,0.9521509996375244,170.560045000002,9.470549249999749,0.9767045000899088,36.956525348700254,2048,32,8,1,131072,1,0,544,False,FLASH_ATTENTION
,,,,,0.9638399997129454,161.38253500002975,9.020480699950895,0.9772600001269893,34.954330616808946,2048,32,8,1,131072,1,0,576,False,FLASH_ATTENTION
